RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
11817,211,Harrisburg,city,PA,PA,"Harrisburg-Carlisle, PA",Dauphin County,773.1568168510332,782.3264230439789,789.1298758235705,803.3801211098154,799.2940486568845,798.8009793243587,793.970163723888,797.8497405337578,798.8786762821265,795.8453683766795,793.9903026275193,792.0741440230292,798.7049111344697,797.3214148783181,806.4602962396347,818.4890293914126,826.1113045765746,833.1783499413337,826.8616883485187,833.6241702229581,829.5709417874159,830.419987952092,816.1993417849689,808.699567022718,814.0556254914322,823.4712500495745,832.4494348084992,833.0584863504176,836.3362876246623,839.0307739490239,837.8709771081255,840.1788580747561,834.7005416545968,836.9651845670834,838.8577026251733,842.3312716519457,845.9211426188865,846.9735513519288,853.062765677377,861.2220505667088,869.6026483199191,876.2795311416057,876.5491304470296,873.2415085936562,873.4875985856326,881.2557708218686,894.6051245697746,895.336598067152,897.4512329440516,893.4504028553908,901.8985307658731,899.3494293566051,908.6407498895474,907.8368920670814,923.6956764221102,925.1445259767953,934.7587554249607,933.146787646186,936.1260019503137,934.0106156206981,941.1165601865392,944.483255491328,953.8349490658434,949.1979341376982,951.8241700536684,959.1973520670876,973.2359959746483,985.4788852180902,976.8461218387328,983.7650423473115,991.5057273024255,1010.4805383997875,1021.1743386715491,1021.2107899321757,1022.8543244174002,1025.1502583290091,1045.4568678393784,1079.832953684177,1101.6427388225043,1113.1670092286247,1116.7746312439551,1114.6319591098204,1130.2864909460134,1145.9718338602804,1165.2764253853115,1166.5102301706463,1166.1605426006186,1181.51021170924,1200.721624663376,1211.744546970273,1206.4499175592907,1199.1999146389255,1196.9196863867517,1202.6845385308636,1194.1838603834965,1188.3008232851869,1182.9619869006126,1202.7088619755632,1221.7981707079152,1240.0663825873064,1249.3625343940091,1245.1101385828458,1248.2020971152867,1251.1809748904507,1258.0426383240656,1249.1318396671863,1237.1780375627263,1237.5886113224594,1242.0552759328,1247.3168921170698,1249.8605451936874
6792,212,Roanoke,city,VA,VA,"Roanoke, VA",Roanoke County,,,,,,,,,,,,,,,,,,797.4552959339632,801.4137083479203,807.9585496962086,806.311412754462,806.3299253714915,810.3773613021287,812.5065554204892,808.1396198873862,808.629160625433,814.4141161986066,822.5751926483363,820.9237678944153,822.4208157750614,826.3110908372257,828.0640435786498,829.6800799924309,824.0088216970084,820.0371997807893,821.7527115879845,819.4133143648501,825.2325049083993,819.2996654782127,824.8717361521916,825.671490340865,835.4262971965766,845.3444724255586,849.5952776655572,865.6031152409969,867.5227797955544,868.0553092432798,848.4929780411532,847.3016667381175,854.3116223126032,871.1972570272998,881.3501955424028,886.9788313487414,900.2490305989969,902.741330348555,907.7668802127941,902.2849656516532,895.6783092449492,894.8919509252718,890.9841070112208,910.9928552135295,920.2310203805353,924.7899116980236,920.2842188915034,914.4397898721546,919.2675012791897,925.3985145222791,935.5103970971238,950.2965405253233,951.9771059210574,950.9093458553353,950.8934990521001,952.1338176601389,962.4907495742152,966.595848323939,978.4238700191514,986.0397992848115,1006.5265762713631,1020.0856445214754,1051.1984986444343,1066.0211587045912,1085.3877149983703,1095.1591483756297,1096.7582251662159,1105.986231496441,1108.2984506824198,1122.0688553443308,1127.7142616015135,1145.6541236540097,1181.8067987720863,1217.102401588764,1226.7531882564672,1211.823189610409,1224.191917613768,1234.1408854411243,1231.7553013799964,1208.4071768867582,1208.3232928081416,1219.557994887073,1236.7099660614697,1244.164860868033,1269.3800715168697,1273.566823509188,1288.626152728893,1291.5537636435085,1297.1854910860486,1292.555066313992,1271.1234406358258,1276.888751595084,1276.0676700245378,1300.0642873750292
8097,213,Ann Arbor,city,MI,MI,"Ann Arbor, MI",Washtenaw County,1363.1611514562144,1392.4861390637645,1385.876097016534,1396.3561402916253,1405.289071387669,1426.2521787554952,1424.099989249154,1400.7944572297633,1404.7672670735092,1408.7574552475355,1430.7732308326483,1425.1399026139197,1426.9843984095176,1409.453546895684,1398.4048717122296,1410.7307213166562,1427.94031536861,1434.656428003882,1441.230463136169,1462.092224405502,1493.531142239004,1497.8897269808554,1497.6612278519403,1491.1400752127574,1496.9509206126354,1495.3318711200404,1495.8266884456823,1498.07944551028,1517.2582451387025,1539.8983705593444,1559.2866717898833,1563.4971476575734,1567.7746483967492,1560.0154918014493,1551.8633171437548,1541.6269044275389,1532.6990946576118,1540.8078162580052,1561.066433986426,1578.917298779919,1590.5917985965098,1593.2759443731295,1600.8137637108105,1586.920426308844,1586.4996424445826,1584.837575333233,1590.8795431077544,1596.6495596757813,1629.527566852536,1657.2257009960922,1664.4543377127627,1656.9189038930233,1647.0401874063855,1654.4480043177794,1645.7108358098524,1649.9716440995965,1642.780961636148,1647.4972979509948,1638.1828355552384,1627.4263509463353,1620.0373884032927,1631.7198955533659,1648.8870202376372,1649.3153947682517,1652.7686128655446,1658.8142428872782,1660.0925491589996,1639.0090985494737,1634.5588867920765,1637.401763375989,1650.2760213484562,1662.8220902969422,1672.9734769965446,1702.5058413319944,1702.1087599609755,1721.620814949416,1722.4426677289568,1740.1034861617559,1766.33564753687,1802.8202275513477,1826.494119473755,1807.9785640968,1804.953817980552,1808.226523159958,1835.2096520446576,1843.4354401438156,1855.5297306389639,1872.3931634901262,1901.6904553646764,1932.8249039946427,1975.6603844690405,2004.57682251024,2008.178202195887,1980.1420430063088,1954.0006746057977,1959.6708869660008,1969.2922456550514,1980.5185354752657,1973.870833173759,1972.7443768014837,1987.1825255132208,2004.0616791718817,2045.5759701936263,2033.7089075943938,2036.5921571592678,2055.720764387871,2099.0354448260105,2120.1752345870973,2098.0049075403426,2103.180711692108,2105.606213394449
4626,215,Everett,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County,1125.1327038781383,1138.2476140048582,1136.2947778527857,1145.013498488921,1140.3902478151786,1158.2417335724222,1175.9008029986535,1190.3463475837805,1194.6917868349744,1181.5951783113317,1180.1697953613461,1183.9846423996723,1196.0504955067574,1205.014369097388,1213.0515501659233,1219.6930754579982,1240.6644350584875,1251.0025938919562,1276.2742773084974,1276.0022618025105,1279.007134133733,1266.3308498186516,1257.8733042741517,1256.8291002356377,1262.4497449723517,1273.6285678879856,1306.2064143884124,1332.6184416382566,1355.5441657826682,1363.675990021462,1371.418527627479,1385.5994533601618,1377.7515354746215,1373.587836845033,1357.0964211396633,1341.0253963116652,1346.602774246617,1361.8320629052344,1382.5246767131732,1394.9813684419294,1415.3278694889846,1437.4432714902373,1447.9684711860375,1449.8791361527142,1447.8032331116283,1433.770467926993,1431.6015167973035,1426.8556947754628,1430.6534686170014,1438.3441414376096,1453.9542370529546,1472.6777018147284,1483.2740122903635,1492.60514592008,1504.2040446183605,1509.3937271424306,1515.2408988263226,1503.9161589760095,1497.7510238100379,1488.7969143558068,1495.0323410649728,1508.06827399719,1528.6361361601953,1530.60414607279,1526.6873261899302,1520.2727837597436,1532.548406107054,1539.6598611464135,1552.272060285205,1560.8756266102316,1553.8774504446428,1551.402730241984,1568.1362617432264,1586.5502472700068,1593.4158406484514,1583.7952816752086,1598.2355787273332,1632.5008023620983,1671.6874955237208,1714.5728259454738,1744.823238685335,1756.644119690723,1763.1182514481266,1761.14005917005,1768.9750148952428,1780.680778551384,1801.2594061621214,1825.6290111531603,1852.3189248125404,1881.1309779757714,1905.0255801999253,1910.6920571227251,1907.5448689345872,1894.0289350909813,1879.4563865832613,1864.9343429274786,1866.045148222457,1880.6268477574215,1903.045829688933,1922.1658947937467,1926.666190339897,1922.3030660911652,1915.507935271681,1916.2640888501962,1924.712449826166,1924.2366417192256,1924.3020402242682,1912.0547699197077,1916.5627606035478,1919.9196873392436,1935.302138790236
41114,216,Sugar Land,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,1562.879730702187,1564.2234320313266,1559.169238398875,1578.7323501891758,1583.3553674308775,1602.6822093475746,1601.3409671313395,1607.9861051640592,1600.3262771225186,1591.6159090664428,1586.054112682436,1577.5520302130508,1576.5323001220693,1570.4252581841342,1583.0324488897104,1577.6230554983777,1575.8776105805878,1568.9466420238557,1573.7179052304914,1573.0397106324594,1558.0173477613173,1540.7884899386158,1524.7567574239267,1503.2666043986221,1509.0670233517003,1523.6546247160613,1559.0956397105476,1571.803915353558,1581.9223960790184,1583.1425876214194,1582.9253270599966,1578.9820569799551,1582.3199216661274,1582.8455544184612,1587.6891288408483,1580.3714493905313,1578.7463608272187,1580.545453114162,1588.422547691791,1597.356298770529,1601.194715690751,1615.339961210214,1619.9168657665996,1625.2102216915573,1610.183224524364,1602.3081148542115,1618.9255084258318,1623.802778236834,1632.3094748147635,1613.7149878628345,1617.5982946619615,1621.9137661864181,1626.1921481995976,1632.002073867564,1633.1539038592632,1631.657245368522,1633.6767122828244,1633.241169707298,1626.2960300680923,1620.4394886599503,1622.4442163229999,1637.1083361905078,1643.493071779342,1634.24437430847,1620.5120003771158,1611.5692566278233,1618.6627691480976,1630.7702524827635,1646.451244332912,1670.0765421131969,1674.4945021489195,1688.3855342770396,1679.9417376996912,1686.9803948881988,1673.3606405318685,1679.090222060778,1703.1668237776873,1750.7864150137502,1823.9980778023457,1868.1167595992163,1891.387012160996,1900.2418259733938,1933.1704639504903,1949.944522220909,1931.235942799837,1898.380869732764,1879.9274269431057,1884.8682618792834,1911.7102502301127,1949.5218265898006,1965.7647532627682,1952.4433840578295,1960.6819484547475,1976.626809992692,1986.2645061088401,1972.2844855469918,1966.6523940101342,1973.3108539844782,1991.1789699395558,2001.8785091453847,2020.9787598069743,2034.824090268019,2039.2716835130304,2036.564636726304,2019.674085401404,2019.8427064441905,2020.4114355708946,2012.3247683541713,2014.7107844222107,2009.7953803356772,2025.112421453885
39931,217,Naperville,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,1337.7344050468955,1343.0047934596735,1359.4291080916066,1373.7703659100823,1392.8485062363295,1395.5361286657148,1392.384646924031,1382.4959381775388,1383.0386858468398,1382.8949079783724,1386.619863263937,1391.4591989705366,1390.353785648266,1395.9522482340444,1385.6300140146245,1397.5716427483317,1409.9573147765216,1441.674424088163,1436.5370882888844,1431.9325342063264,1421.9525217219357,1426.7792642030747,1415.687412118738,1402.5155044101155,1402.76457682262,1421.7700915827058,1439.7493722071129,1451.916597782999,1458.8054108151557,1466.3332551398203,1472.4749281546535,1467.2193537984583,1455.5335932651515,1449.569343333706,1452.711237052789,1458.7734986095716,1453.4287717200789,1457.2316701934694,1470.1804018575,1490.8999035802046,1497.1466287895894,1501.6501759472549,1493.2153300048576,1490.7088388347825,1478.6003551425881,1467.952178419283,1463.0890900389832,1474.9805438964881,1493.9739907057526,1498.022696011283,1500.630405666647,1509.5184945706699,1525.6790260218977,1530.9649551427055,1526.0539986043646,1512.611627740502,1507.1801516071775,1502.3030297195028,1512.2192820433118,1529.1121325410459,1549.5368009953565,1559.94380119579,1565.7567142846908,1566.9474332511968,1570.194457068653,1565.421224891833,1562.0063708074147,1564.4082010954592,1559.707447205433,1561.9450129911688,1571.4630383505835,1585.2567324869124,1593.197850880955,1594.978249826836,1609.6400820346234,1643.0432572442958,1674.340152459964,1706.5426156471885,1722.6533308979244,1733.9667077821373,1742.1681016266589,1759.0286384653737,1780.2450934133005,1779.0220117222575,1779.1038598368962,1788.5671498546474,1830.9679328572522,1872.8881257545327,1905.5267492546568,1916.4194026795187,1916.5226414996582,1908.5265448475511,1898.5522893047419,1895.0837354723642,1903.2047799051559,1910.2618409579513,1924.8633230397006,1945.4997394347786,1955.5332478015566,1965.1393414508034,1973.2532006706301,2007.3638513231863,2017.9882327966861,2026.517604544564,2033.4853440982984,2043.4086271422013,2042.786191926445,2041.9871308623115,2062.830859356402,2074.230812771003,2113.157264957265
4655,218,Fairfax,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,1694.1657772866681,1695.1697170948596,1701.786155945416,1706.3778936164188,1721.2510907159642,1733.310120929911,1742.7004520270884,1725.2782256632454,1715.850737410343,1715.239134118352,1718.1544382093061,1718.0413515863347,1719.4144864152922,1722.0517633823335,1731.1188560446658,1740.5150069809529,1772.9599451029974,1779.5829964641184,1781.0040289427184,1759.3047874055417,1760.8121940937554,1758.2662890839804,1756.0213344694644,1744.6191863529116,1750.2136640350632,1749.0033312312587,1763.4578208731687,1770.1814200463236,1805.190914264996,1812.090797870095,1811.5313745168378,1790.754297284363,1789.8646704156722,1777.6499608460365,1770.0188963717385,1762.245560975449,1772.7750956055545,1772.6294683456947,1790.6581002678226,1809.8573368711236,1829.3249931703576,1827.3494655762966,1824.2927835862754,1825.9398649904865,1819.3790472541232,1822.1235239804503,1834.1371230226403,1832.1251962069573,1825.207495808447,1819.2276773052931,1841.93987035566,1863.1902284169869,1868.474089675467,1878.8439846016536,1885.673126308716,1894.4648997338847,1896.8760674956875,1884.3791636628107,1871.308936694592,1864.9663185647892,1882.3534343453111,1894.0667033974219,1909.6460279211317,1900.0252149628795,1891.227292755368,1872.093557844718,1865.32872691758,1870.935127291769,1857.3142085949714,1850.029323886474,1829.9433010438745,1821.8478604839538,1813.488673087,1814.1150402973362,1832.2614548022748,1859.423184575704,1899.4298516183358,1938.1239863633605,1968.7566933054989,2004.3936593482265,2020.2165618556446,2015.988525145433,1999.0045728087607,1993.8134413171003,2011.3171617120431,2031.1149681161664,2052.265061790941,2075.4948455021977,2109.909515638445,2151.6878012717375,2184.313582137812,2195.953643095788,2180.2133856386004,2158.4621895713053,2127.955011224293,2124.264938273431,2122.125109967391,2135.379547400715,2150.7335956707097,2181.081242986054,2210.0059602182882,2235.210091939199,2244.724486674008,2247.501260557787,2248.0294960555975,2239.748308012037,2241.526340239091,2244.7473390598575,2255.6620617027916,2270.8033969411445,2300.7955542175173
19892,219,Pembroke Pines,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,1519.6058001939468,1524.0718874653273,1523.7706214215725,1528.3675800744422,1534.6182478583057,1547.139947965541,1551.4473523830525,1556.1206744647407,1565.5112912491902,1576.8892186332507,1584.5647277568028,1584.3219986338663,1585.0840097787923,1594.5792255547656,1598.7200683950239,1603.733979046659,1607.522210746433,1614.7474272383897,1624.1880981364134,1622.883946164724,1629.5994681120378,1633.5413192508988,1633.3599708687832,1633.83328223363,1630.1994104137125,1635.7095956248984,1635.5679525418525,1642.2985662336243,1649.0840119895465,1658.5815111420382,1668.2003695233611,1672.8783702684752,1675.5463178983623,1668.9685766731116,1674.6429610873638,1680.5554353770808,1688.4849315208526,1690.5938872220468,1696.833818934804,1692.6301769286135,1708.7167320103863,1710.5284007317357,1736.1583184106428,1730.4896960688686,1733.7239524439738,1727.6112159536458,1735.9270937734425,1738.0820923276829,1740.1088853431277,1744.2533874084947,1742.6829172765424,1755.1885073104706,1758.6003390207968,1779.200861887953,1784.4674390329246,1791.133346765605,1785.5766407372544,1783.1697816516219,1775.5323372008763,1791.0155332718343,1799.3662005620115,1818.0268597291936,1813.7454401697876,1809.9488806544034,1808.7771095180346,1807.227872274997,1810.3586330050687,1812.3525864487178,1815.745505105639,1823.059371196445,1825.9144503067223,1841.9103128690856,1855.3346563081654,1851.4602736631325,1850.0892617665036,1874.8218151051472,1939.867483672426,2012.7894851353026,,,,2248.73942775107,2271.5972246480605,2290.9663569346963,2360.918100527806,2372.9254810351185,2416.4224836178164,2430.046077781366,2487.9017996204466,2536.4388782777273,2564.934739094803,2597.1165520755694,2589.312974053599,2586.9559145299463,2541.9143328064592,2513.34968860846,2505.4590262118277,2530.550838967248,2560.941387660435,2577.6287892312944,2594.9087701493895,2611.248666904617,2646.6774104538345,2666.1041290617018,2664.5391463041838,2620.116566694089,2605.7700949941823,2575.594502125943,2591.948804989262,2595.5193452632443,2619.3927421714957
10210,220,Augusta,city,GA,GA,"Augusta-Richmond County, GA-SC",Richmond County,742.9261403452094,747.4260257396096,748.229022344784,752.4011822847118,760.007875193677,764.2798352970386,769.1579924323461,769.8379939396635,772.0984855009714,765.7105952536376,763.1056516409622,760.0266370814559,766.207370261822,775.4702067630535,776.246220659907,775.6965229545107,778.0721636858916,792.0878421306071,803.8287234524435,806.9461464160041,806.6240851274044,808.9560711223434,803.2646174473037,802.1368353453619,791.4488884157552,795.5866702419365,801.3615674868131,807.8714052893971,812.7942448834551,809.3784721296508,813.938201675486,812.1792792897453,812.9665176058037,812.1547208699795,820.6663261191426,827.7233607627616,830.9778462925516,824.300069792103,827.4790436494068,834.3743044294633,848.6482714238683,850.8657845946586,853.0744722083485,850.1995831163922,849.1224378581022,852.2248980467211,853.1030419524004,855.0355970701236,852.6838935051003,861.622534069901,869.8535560529392,874.5248274229747,874.9355951953738,880.7779368185184,885.0324785336836,893.029882353215,893.2508710722503,895.0029460277075,895.7084951395151,897.9101292453499,905.1068676585751,904.9089688975431,914.1487202245283,918.9560985434194,923.1017624727149,929.764581999462,940.7454310398535,954.9807969244505,964.9215421709704,970.2998292746225,976.5035655109959,980.4307283684349,982.9338918611522,980.1452762260786,987.6818209429804,1004.0712787801878,1032.78363221421,1056.3937035995111,1083.1309480327952,1095.6317244503443,1102.5887015753267,1110.8627971283993,1119.7022017130164,1123.14979117347,1118.56744193485,1126.6531237946253,1140.4036970541608,1155.1150418696566,1169.6251722733746,1177.2515090296877,1187.4924961867132,1188.1115959162153,1191.8578352164418,1184.7472315395585,1186.0149597588656,1191.1324759400632,1203.3030310203376,1212.2093957205693,1221.839743275106,1227.3671576224906,1232.6157170719248,1237.5170696945036,1251.2706200582531,1258.3039091373957,1263.3980120540489,1262.2262683083825,1261.8709888297485,1269.836496282347,1256.2631742561796,1260.661344818977,1253.808766103427
4521,221,Edinburg,city,TX,TX,"McAllen-Edinburg-Mission, TX",Hidalgo County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.8012338740373,712.2601107945288,715.4414913054736,719.5741432274265,723.9341362502073,726.2251887175615,726.0223798561723,723.7398834533082,724.7437143811691,727.4182607746169,737.2332382888163,738.4322909204786,742.3272327535087,739.0590187563478,738.9501830100479,736.3426115285617,735.9791948503315,744.102392031023,749.6668598925988,754.786226561568,751.2097314372216,753.4223249149957,751.4402486302267,755.0393473180395,755.2915189952203,759.1361960502472,761.5857790453421,758.8522447592601,755.9373942288659,748.4087679131835,757.9660872742181,761.3909997226169,773.2234830746613,775.8370990904876,782.8391727053441,781.2116110985143,779.644789445282,785.0426838484472,788.8016572138553,797.5080877036297,808.8006174575547,826.49392278986,845.9016471655775,836.8780158133643,847.4636272867459,834.7110190680615,851.4498538004643,838.5559014612026,853.6153253261983,860.0583855714127,872.6830904174668,880.9676850833298,891.3205083433705,905.4011799778013,898.8212235766343,895.0340686641143,893.9204127851227,909.8988248293656,915.3899288168412,914.4021747634123,913.145037343695,917.4192574991779,922.8087651091023,928.0032290913374,928.4350917198287,938.9231768895293,947.8214211869933,948.7128848595611,949.4483413187409,944.065269078804,950.064376331368,954.5073729554431,955.6172471643339,952.5352287946525,943.495083863505
41256,222,Topeka,city,KS,KS,"Topeka, KS",Shawnee County,629.7269140080243,629.5420803795457,634.9476540151257,644.3219536361196,646.9700919733785,654.1765572837018,652.8817009554043,647.9309843629827,646.1337643886109,645.7270200815205,649.9479946948175,646.3785816527417,645.1610464398304,647.6590124363929,650.3179304492601,659.3483405335171,663.9704363253005,672.0441543540223,673.5016187754167,681.5179040815165,681.4340908845383,690.8015298575508,679.8224203659954,667.5413060877969,651.8909229973025,652.3944930946238,659.0554345370058,661.563070509071,667.7528660987143,674.8599401636725,679.742472152669,677.8735541733283,677.1736145904266,675.2440074346523,674.6528983851,678.313340334337,683.1509268807578,681.0172123764106,676.8127742999758,676.0554185233037,687.1148736597553,692.8327902664196,697.0991070687222,692.4148380244566,697.2242131893971,697.6283873635141,700.5897310808264,696.2825515246662,696.1222899509348,697.4491628785079,701.3032156044586,706.9923356785846,719.8054481568685,729.4392488992764,729.1310316706629,720.0882300456409,739.6552630367868,743.0730874679085,750.1843727809252,725.8913249719609,728.3405313369345,731.4249436805137,736.9833243233171,737.9471363145362,738.3931376537603,733.0457823132247,740.7632047241348,747.0596828437817,750.9023898541258,755.0772710619191,754.4519669465466,767.8218539015645,762.18918869489,761.8576148500326,760.6953819999374,773.6266974724172,786.5295483936875,801.1257253695351,811.8451511505448,827.1932215484029,835.0909709739155,836.8040947400742,833.6624242361743,838.3233879447071,840.4334745677096,851.9299096799479,862.5100274744559,879.8957396878421,884.3005471595158,889.2154377568733,893.4132538476227,911.7110406157553,915.6157976249816,928.4813546302568,921.1980334148883,928.3714749277126,930.4910356099253,927.7208287570464,932.2686143697184,930.2757383561608,953.2494157078183,966.1576736352393,975.6500792961187,972.3378475291729,971.0123893693531,972.9561726422995,981.0445491957086,971.7196467069608,969.4983111675615,971.4833971517156,981.9748389694041
5519,223,Lakewood,city,CO,CO,"Denver-Aurora-Lakewood, CO",Jefferson County,1128.691739271248,1146.464052896009,1181.1073928241665,1207.8105950482034,1218.981940355649,1230.682572753033,1238.4455404211076,1252.8001199538091,1261.6942133744421,1261.8563814128177,1253.5403680136235,1233.0449777399929,1243.709813721722,1256.0028118254957,1283.080213023717,1284.9189575937414,1291.5922145744819,1293.6129759985247,1302.4005552335313,1301.517229622409,1300.9657269757827,1293.2285704806861,1283.8366803113192,1284.384875780398,1303.2340105754308,1333.7257278808258,1351.0073408446265,1358.837736826616,1353.4405363146607,1356.55778039644,1372.6214237648298,1382.7228669736155,1391.6274006052904,1381.5803569148993,1374.8567770146647,1380.5175263260967,1391.759546346941,1401.713778132136,1407.7019344009552,1412.2673163055406,1417.8538916055018,1420.5840341532155,1423.0440266352534,1437.9760752722818,1442.6247100404619,1444.2811602311633,1438.1653978322165,1441.6262337007752,1440.872757098807,1446.4677589612274,1450.4119650983434,1467.6660232668432,1474.501250142223,1476.5896720397516,1476.1827044042332,1486.8820032845806,1502.3892173003828,1499.5927753075232,1499.9918087697702,1498.8892000596793,1509.5428792615858,1512.2924055789035,1518.2180215709286,1507.0465620020157,1506.315989547456,1497.18153649234,1512.4238403621355,1517.2620822207286,1523.1141469863394,1516.340428219887,1516.026870560944,1527.248896577223,1532.9649757986615,1535.0454091986915,1537.082062076639,1559.2725040029743,1589.6272175195584,1615.6044466627798,1655.2959419569054,1681.2962815410597,1698.7225330854312,1694.8488400492465,1696.1069157763195,1696.3027099024457,1708.2950782409418,1719.1419380251318,1760.0687297273255,1794.5939180318846,1825.5330238641898,1832.4949726401426,1836.3193170739473,1830.7658757015442,1819.3441826075803,1816.6051130188,1831.2225548823608,1827.023789262059,1816.4524270524098,1820.570913222969,1852.4651073536163,1882.956242864691,1897.7154468332187,1901.2407320788789,1905.5253286420877,1899.6982607672064,1890.034527613837,1887.1345539792196,1885.749289933607,1900.413463191267,1901.673534579205,1915.5414106823637,1918.5733067029541
19360,224,Midland,city,TX,TX,"Midland, TX",Midland County,,,,,,,,,,,,,,,,,,1197.1443960345127,1181.6943932902325,1188.6267060047524,1124.5468779836494,1139.5752517904632,1133.7992583721941,1131.765983190029,1137.9123150767678,1185.7567381070535,1246.415249598605,1298.7776109927402,1338.4395331445212,1380.8542227408054,1380.448878299033,1380.433395452975,1386.9832252237866,1388.0520553290373,1389.8266867327256,1424.194434724076,1466.6875525362555,1480.3206459954329,1471.4683324412222,1478.5906249217269,1549.671989728109,1630.6542350537177,1703.3713868798761,1718.2448401404788,1685.8534028224158,1656.9634777533656,1628.444824677076,1620.2036894738083,1666.8196079368583,1686.10219204075,1734.1547224720305,1695.0421429266605,1693.4059665260816,1670.1832882037043,1670.3146885117587,1671.3932191646365,1658.4992889627604,1622.926000632533,1586.080290880577,1555.7438248102555,1557.984300955536,1614.202814564191,1614.6927772007905,1575.1456999918196,1449.9808538780153,1381.286300952094,1331.1329563018232,1310.2971241719765,1296.089474794431,1288.4090146636095,1275.7224529808143,1277.795725773783,1263.8765742995477,1266.3650671781265,1243.872644422002,1260.679815095572,1259.1040495292787,1277.9522377320181,1279.4361818193108,1283.3077624250357,1281.5939567478058,1261.4592007143335,1247.2608752541246,1238.111692826513,1250.58065118579,1264.5976801630143,1282.3301448711672,1319.3178625908893,1358.5694259114416,1400.912330285332,1426.8388952392272,1443.9795134710744,1452.2265704719946,1460.5159074329697,1465.330087220186,1466.9101045458885,1472.455866597704,1470.3070729937933,1479.9614081672387,1485.4965695080896,1515.3777177590896,1547.521893540573,1585.516816784041,1598.0965487972371,1601.3874173095492,1585.145525509733,1584.6008720328332,1575.9847674422217,1575.1302682107994,1573.448427971741,1578.7154133180254
